subgraph_id,source,label,num_nodes,num_edges,density,mean_degree,mean_strength,mean_clustering,num_connected_components,ph_num_nodes_used,ph_dim0_count,ph_dim0_finite_count,ph_dim0_mean_lifetime,ph_dim0_max_lifetime,ph_dim0_total_persistence,ph_dim1_count,ph_dim1_finite_count,ph_dim1_mean_lifetime,ph_dim1_max_lifetime,ph_dim1_total_persistence,ph_dim2_count,ph_dim2_finite_count,ph_dim2_mean_lifetime,ph_dim2_max_lifetime,ph_dim2_total_persistence,ph_dim1_landscape_l1,ph_dim1_landscape_max,distance_matrix_mean,distance_matrix_std,complex_group,size_bin,match_score,target_density,target_mean_degree,target_mean_strength
real_complex_211,real_complex,1,7.0,20.0,0.9523809523809523,5.714285714285714,3.7351428571437144,0.6866291256606105,1.0,7,7.0,6.0,0.24044444784522057,0.3916666805744171,1.4426666870713234,1.0,1.0,0.014333337545394897,0.014333337545394897,0.014333337545394897,0.0,0.0,0.0,0.0,0.0,0.511777434598622,0.010034851658796522,0.32355102040804085,0.2160346674857182,group_211,medium,,,,
real_complex_212,real_complex,1,4.0,2.0,0.3333333333333333,1.0,0.7969999999999999,0.0,2.0,4,4.0,3.0,0.4686666714648406,1.0,1.4060000143945217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507500000000001,0.46341131687851744,group_212,small,,,,
real_complex_213,real_complex,1,4.0,4.0,0.6666666666666666,2.0,1.4643333333339998,0.46722830437795415,1.0,4,4.0,3.0,0.23566666742165884,0.3333333432674408,0.7070000022649765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839166666665,0.37727107665154574,group_213,small,,,,
real_complex_214,real_complex,1,3.0,3.0,1.0,2.0,0.6122222222220001,0.0,1.0,3,3.0,2.0,0.5408333316445351,1.0,1.0816666632890701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46259259259266666,0.48159592656944655,group_214,small,,,,
real_complex_215,real_complex,1,4.0,6.0,1.0,3.0,1.288333333333,0.23309554148448494,1.0,4,4.0,3.0,0.3965555553634961,1.0,1.1896666660904884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42791666666675,0.44833471963845084,group_215,small,,,,
real_complex_216,real_complex,1,7.0,21.0,1.0,6.0,3.9102857142859997,0.7167746969387296,1.0,7,7.0,6.0,0.24472222353021303,0.35233333706855774,1.4683333411812782,1.0,1.0,0.003000020980834961,0.003000020980834961,0.003000020980834961,0.0,0.0,0.0,0.0,0.0,0.10711692489283794,0.0021003318606438687,0.29853061224485716,0.15151722350130828,group_216,medium,,,,
real_complex_217,real_complex,1,3.0,3.0,1.0,2.0,1.206222222222,0.9136310606265922,1.0,3,3.0,2.0,0.3658333420753479,0.38966667652130127,0.7316666841506958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26459259259266665,0.1911622527036368,group_217,small,,,,
real_complex_218,real_complex,1,4.0,6.0,1.0,3.0,1.092,0.22243412173512767,1.0,4,4.0,3.0,0.49699999888737995,1.0,1.49099999666214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.4203175717372532,group_218,small,,,,
real_complex_219,real_complex,1,7.0,19.0,0.9047619047619048,5.428571428571429,4.040952380952572,0.7107911493468297,1.0,7,7.0,6.0,0.10083333464960258,0.2316666692495346,0.6050000078976154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798639455782041,0.2625802019223461,group_219,medium,,,,
real_complex_220,real_complex,1,4.0,6.0,1.0,3.0,0.3453333333335,0.0,1.0,4,4.0,3.0,0.769777774810791,1.0,2.309333324432373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663666666666625,0.44329160204596024,group_220,small,,,,
real_complex_221,real_complex,1,14.0,37.0,0.4065934065934066,5.285714285714286,2.876333333333428,0.35707306584567483,2.0,14,14.0,13.0,0.39476923615886617,1.0,5.13200007006526,3.0,3.0,0.058555543422698975,0.09166663885116577,0.17566663026809692,0.0,0.0,0.0,0.0,0.0,0.8678926800663731,0.06300951515523696,0.723119047619041,0.35895569509772207,group_221,large,,,,
real_complex_222,real_complex,1,4.0,4.0,0.6666666666666666,2.0,0.4076666666665,0.0,1.0,4,4.0,3.0,0.7282222211360931,1.0,2.1846666634082794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648083333333375,0.45743930228800755,group_222,small,,,,
real_complex_223,real_complex,1,3.0,2.0,0.6666666666666666,1.3333333333333333,0.44444444444400005,0.0,1.0,3,3.0,2.0,0.6666666865348816,0.6666666865348816,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185186667,0.3884477215445571,group_223,small,,,,
real_complex_224,real_complex,1,17.0,75.0,0.5514705882352942,8.823529411764707,5.702705882353176,0.5749711761404975,1.0,17,17.0,16.0,0.22316666902042925,0.6666666865348816,3.570666704326868,2.0,2.0,0.053166672587394714,0.0873333215713501,0.10633334517478943,0.0,0.0,0.0,0.0,0.0,2.1180199636467574,0.061282564312028685,0.6057231833909896,0.3612114834171765,group_224,large,,,,
real_complex_225,real_complex,1,11.0,36.0,0.6545454545454545,6.545454545454546,4.201696969696909,0.5416148520125484,1.0,11,11.0,10.0,0.22473333664238454,0.6666666865348816,2.2473333664238453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5271184573002811,0.36300049166693393,group_225,large,,,,
real_complex_226,real_complex,1,5.0,10.0,1.0,4.0,2.8078666666667997,0.773467305690731,1.0,5,5.0,4.0,0.2362500000745058,0.2983333468437195,0.9450000002980232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23842666666664003,0.14051639746153152,group_226,medium,,,,
real_complex_227,real_complex,1,6.0,15.0,1.0,5.0,3.898111111111333,0.807177397330933,1.0,6,6.0,5.0,0.07466666772961617,0.09333333373069763,0.3733333386480808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18364814814811112,0.14249260202684144,group_227,medium,,,,
real_complex_228,real_complex,1,4.0,4.0,0.6666666666666666,2.0,1.214833333333,0.5172555792870721,1.0,4,4.0,3.0,0.37755555907885235,0.4320000112056732,1.132666677236557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44629166666675,0.3596376431562681,group_228,small,,,,
real_complex_229,real_complex,1,17.0,57.0,0.41911764705882354,6.705882352941177,3.729725490196,0.4583219222083605,1.0,17,17.0,16.0,0.35035416670143604,0.7463333606719971,5.605666667222977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7217808535178825,0.33453648095273253,group_229,large,,,,
real_complex_230,real_complex,1,9.0,24.0,0.6666666666666666,5.333333333333333,3.4142962962964445,0.574476818388921,1.0,9,9.0,8.0,0.26858333311975,0.36899998784065247,2.148666664958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5095226337448394,0.34447721842594103,group_230,large,,,,
real_complex_231,real_complex,1,9.0,30.0,0.8333333333333334,6.666666666666667,4.4173333333331115,0.7439100247996806,1.0,9,9.0,8.0,0.254125002771616,0.39100000262260437,2.033000022172928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3980740740740988,0.28136633122261595,group_231,large,,,,
real_complex_232,real_complex,1,3.0,3.0,1.0,2.0,1.2762222222226667,0.9085945669363581,1.0,3,3.0,2.0,0.3451666682958603,0.39100000262260437,0.6903333365917206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412592592591111,0.17438320069846072,group_232,small,,,,
real_complex_233,real_complex,1,9.0,29.0,0.8055555555555556,6.444444444444445,4.214814814814666,0.6623559242149836,1.0,9,9.0,8.0,0.25350000336766243,0.39100000262260437,2.0280000269412994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205761316872593,0.2979520634810689,group_233,large,,,,
real_complex_234,real_complex,1,7.0,21.0,1.0,6.0,3.886571428571714,0.7585608807763184,1.0,7,7.0,6.0,0.22883333265781403,0.2943333387374878,1.3729999959468842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301918367346898,0.16101111256717007,group_234,medium,,,,
real_complex_235,real_complex,1,15.0,46.0,0.4380952380952381,6.133333333333334,3.756400000000267,0.5565147168066865,1.0,15,15.0,14.0,0.28033333644270897,0.7093333601951599,3.9246667101979256,4.0,4.0,0.043916668742895126,0.06800000369548798,0.1756666749715805,0.0,0.0,0.0,0.0,0.0,0.9768996613937356,0.045898934768922005,0.682906666666649,0.36831020833055905,group_235,large,,,,
real_complex_236,real_complex,1,11.0,25.0,0.45454545454545453,4.545454545454546,3.4544848484850905,0.5308876884390976,2.0,11,11.0,10.0,0.2793666698038578,1.0,2.793666698038578,3.0,3.0,0.03722222149372101,0.06800000369548798,0.11166666448116302,0.0,0.0,0.0,0.0,0.0,3.010814007286945,0.04760719181563353,0.5950468319559008,0.4090683951286108,group_236,large,,,,
real_complex_237,real_complex,1,3.0,3.0,1.0,2.0,1.6344444444446669,0.8816470290299033,1.0,3,3.0,2.0,0.14666666463017464,0.2163333296775818,0.2933333292603493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12185185185177777,0.10639410908116075,group_237,small,,,,
real_complex_238,real_complex,1,5.0,10.0,1.0,4.0,3.0890666666664,0.8317708233175587,1.0,5,5.0,4.0,0.14899999648332596,0.2163333296775818,0.5959999859333038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18218666666672,0.12840630237224573,group_238,medium,,,,
real_complex_239,real_complex,1,9.0,36.0,1.0,8.0,6.048222222222445,0.8128399909031809,1.0,9,9.0,8.0,0.12200000043958426,0.15966667234897614,0.976000003516674,1.0,1.0,0.029666662216186523,0.029666662216186523,0.029666662216186523,1.0,1.0,0.003000020980834961,0.003000020980834961,0.003000020980834961,1.059259801425789,0.020769800027956628,0.2168641975308395,0.10964270164532233,group_239,large,,,,
real_complex_240,real_complex,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,group_240,small,,,,
real_complex_241,real_complex,1,4.0,6.0,1.0,3.0,2.5000000000005,0.8223571212768568,1.0,4,2.0,1.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499999999987499,0.16137430609181433,group_241,small,,,,
real_complex_242,real_complex,1,3.0,3.0,1.0,2.0,1.1428888888893336,0.8542493917954938,1.0,3,3.0,2.0,0.40166667103767395,0.46799999475479126,0.8033333420753479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857037037035555,0.2091241845271544,group_242,small,,,,
real_complex_243,real_complex,1,3.0,2.0,0.6666666666666666,1.3333333333333333,0.7002222222226667,0.0,1.0,3,3.0,2.0,0.47483333945274353,0.48233333230018616,0.9496666789054871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332592592591111,0.36707091445852025,group_243,small,,,,
real_complex_244,real_complex,1,11.0,39.0,0.7090909090909091,7.090909090909091,3.893333333334,0.45969860787239974,1.0,11,11.0,10.0,0.35040000453591347,1.0,3.5040000453591347,1.0,1.0,0.046000003814697266,0.046000003814697266,0.046000003814697266,0.0,0.0,0.0,0.0,0.0,1.6424481645851032,0.032204865972256955,0.5551515151514546,0.3537691994290624,group_244,large,,,,
real_complex_245,real_complex,1,8.0,28.0,1.0,7.0,4.9030000000005,0.7127232969226016,1.0,8,8.0,7.0,0.18647619283625058,0.2720000147819519,1.305333349853754,2.0,2.0,0.017333343625068665,0.01866668462753296,0.03466668725013733,0.0,0.0,0.0,0.0,0.0,1.1562016020193713,0.013068652754850717,0.26212499999993755,0.1367152543203885,group_245,medium,,,,
real_complex_246,real_complex,1,3.0,1.0,0.3333333333333333,0.6666666666666666,0.47,0.0,2.0,3,3.0,2.0,0.6474999934434891,1.0,1.2949999868869781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.45131289958667625,group_246,small,,,,
real_complex_247,real_complex,1,3.0,3.0,1.0,2.0,1.1717777777773335,0.9380013605766107,1.0,3,3.0,2.0,0.38883332908153534,0.4009999930858612,0.7776666581630707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760740740742222,0.19755047973603754,group_247,small,,,,
real_complex_248,real_complex,1,3.0,3.0,1.0,2.0,1.3348888888886667,0.8925379855407917,1.0,3,3.0,2.0,0.31049999594688416,0.36633333563804626,0.6209999918937683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217037037037778,0.1631268115698816,group_248,small,,,,
real_complex_249,real_complex,1,9.0,32.0,0.8888888888888888,7.111111111111111,5.520296296296222,0.7535669757367764,1.0,9,9.0,8.0,0.17141666496172547,0.41999998688697815,1.3713333196938038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27552263374486424,0.2664188917733355,group_249,large,,,,
matched_random_0_0,matched_random,0,4.0,5.0,0.8333333333333334,2.5,1.353,0.6315884913909282,1.0,4,4.0,3.0,0.3853333294391632,0.4399999976158142,1.1559999883174896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41175,0.30911759493759,group_0,small,1.0265502700194027,1.0,291.25,2.1010000000005
matched_random_0_1,matched_random,0,4.0,4.0,0.6666666666666666,2.0,1.072333333333,0.4873900921851896,1.0,4,4.0,3.0,0.42722223202387494,0.44966667890548706,1.2816666960716248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48191666666675004,0.3571834943150537,group_0,small,0.8950444607414356,1.0,291.25,2.1010000000005
matched_random_0_2,matched_random,0,4.0,3.0,0.5,1.5,0.788,0.0,1.0,4,4.0,3.0,0.47466666499773663,0.6076666712760925,1.4239999949932098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.39651085875563385,group_0,small,1.1824512341354796,1.0,291.25,2.1010000000005
matched_random_1_0,matched_random,0,5.0,4.0,0.4,1.6,0.8865333333332,0.0,1.0,5,5.0,4.0,0.44591666758060455,0.503000020980835,1.7836666703224182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62269333333336,0.3959942863785163,group_1,medium,1.4475474618760216,1.0,75.6,3.7389333333336006
matched_random_1_1,matched_random,0,5.0,4.0,0.4,1.6,0.8718666666663999,0.0,1.0,5,5.0,4.0,0.45508333295583725,0.7710000276565552,1.820333331823349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256266666667201,0.40721108170903053,group_1,medium,1.4038511016544846,1.0,75.6,3.7389333333336006
matched_random_1_2,matched_random,0,5.0,4.0,0.4,1.6,0.9170666666663999,0.0,1.0,5,5.0,4.0,0.4268333315849304,0.6666666865348816,1.7073333263397217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165866666667199,0.4087302754194243,group_1,medium,1.3996986002478653,1.0,75.6,3.7389333333336006
matched_random_2_0,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.4575555555553333,0.0,1.0,3,3.0,2.0,0.6568333357572556,1.0,1.313666671514511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141481481482223,0.44939943768913015,group_2,small,0.7574202898557392,0.6666666666666666,15.333333333333334,0.8888888888893334
matched_random_2_1,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.30688888888866667,0.0,1.0,3,3.0,2.0,0.7698333263397217,0.8339999914169312,1.5396666526794434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643703703704444,0.41101739005129106,group_2,small,0.5820000000006667,0.6666666666666666,15.333333333333334,0.8888888888893334
matched_random_2_2,matched_random,0,3.0,2.0,0.6666666666666666,1.3333333333333333,0.3777777777773334,0.0,1.0,3,3.0,2.0,0.7166666686534882,0.765666663646698,1.4333333373069763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5407407407408888,0.39894910649707194,group_2,small,0.7285024154598261,0.6666666666666666,15.333333333333334,0.8888888888893334
matched_random_3_0,matched_random,0,6.0,6.0,0.4,2.0,1.3356666666666666,0.4341249560931828,2.0,6,6.0,5.0,0.497466666251421,1.0,2.487333331257105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6107222222222222,0.44476742778087697,group_3,medium,0.8633877551797304,0.7333333333333333,113.83333333333333,2.707222222222333
matched_random_3_1,matched_random,0,6.0,8.0,0.5333333333333333,2.6666666666666665,1.437,0.35189597580775495,1.0,6,6.0,5.0,0.4136666625738144,0.6389999985694885,2.068333312869072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938333333333333,0.38100107335971245,group_3,medium,1.0440146034308244,0.7333333333333333,113.83333333333333,2.707222222222333
matched_random_3_2,matched_random,0,6.0,5.0,0.3333333333333333,1.6666666666666667,0.9209999999999999,0.0,1.0,6,6.0,5.0,0.4474000006914139,0.5393333435058594,2.2370000034570694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798333333333333,0.3921158850186516,group_3,medium,1.0920097264065227,0.7333333333333333,113.83333333333333,2.707222222222333
matched_random_4_0,matched_random,0,8.0,7.0,0.25,1.75,0.89266666666675,0.0,1.0,8,8.0,7.0,0.48990475705691744,0.6729999780654907,3.4293332993984222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634166666666562,0.3625900175588677,group_4,medium,1.482519097522502,0.8214285714285714,39.75,4.4165833333335005
matched_random_4_1,matched_random,0,8.0,7.0,0.25,1.75,0.607833333333325,0.0,1.0,8,8.0,7.0,0.6526666624205453,1.0,4.568666636943817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7990208333333344,0.3585341388663529,group_4,medium,1.4432372954806878,0.8214285714285714,39.75,4.4165833333335005
matched_random_4_2,matched_random,0,8.0,7.0,0.25,1.75,0.32825000000000004,0.0,1.0,8,8.0,7.0,0.8124285766056606,1.0,5.687000036239624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83396875,0.3378139831591962,group_4,medium,1.5662888043438505,0.8214285714285714,39.75,4.4165833333335005
matched_random_5_0,matched_random,0,7.0,6.0,0.2857142857142857,1.7142857142857142,0.9400952380951427,0.0,1.0,7,7.0,6.0,0.45161111901203793,0.6399999856948853,2.7096667140722275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228435374149795,0.379608045273617,group_5,medium,1.5981838326238744,1.0,87.85714285714286,5.189809523808857
matched_random_5_1,matched_random,0,7.0,7.0,0.3333333333333333,2.0,1.063904761904857,0.08434644573027832,1.0,7,7.0,6.0,0.46477777262528736,0.6673333048820496,2.7886666357517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051564625850205,0.37814376623948276,group_5,medium,1.5006922497242803,1.0,87.85714285714286,5.189809523808857
matched_random_5_2,matched_random,0,7.0,8.0,0.38095238095238093,2.2857142857142856,1.0151428571428571,0.2364118502696619,1.0,7,7.0,6.0,0.5264444549878439,0.6980000138282776,3.158666729927063,1.0,1.0,0.27933335304260254,0.27933335304260254,0.27933335304260254,0.0,0.0,0.0,0.0,0.0,9.973706847077237,0.1955628793544557,0.712122448979592,0.36009767945343596,group_5,medium,1.4754770343868358,1.0,87.85714285714286,5.189809523808857
matched_random_6_0,matched_random,0,20.0,22.0,0.11578947368421053,2.2,1.0453333333334,0.06966063429210345,4.0,20,20.0,19.0,0.5756491218742571,1.0,10.937333315610886,3.0,3.0,0.4283333321412404,0.5029999911785126,1.2849999964237213,0.0,0.0,0.0,0.0,0.0,40.67536342091283,0.35215317296940585,0.8977333333333299,0.2585729684247814,group_6,large,1.8298865942033862,0.9894736842105263,162.25,15.768199999999704
matched_random_6_1,matched_random,0,20.0,25.0,0.13157894736842105,2.5,1.7256000000001,0.16573590727950457,3.0,20,20.0,19.0,0.405263160698508,1.0,7.700000053271651,2.0,2.0,0.5638333410024643,0.6623333394527435,1.1276666820049286,0.0,0.0,0.0,0.0,0.0,35.32096443812366,0.463703362111848,0.863719999999995,0.30939332830559085,group_6,large,1.790061756149099,0.9894736842105263,162.25,15.768199999999704
matched_random_6_2,matched_random,0,20.0,23.0,0.12105263157894737,2.3,1.1968666666668,0.09169817654385028,4.0,20,20.0,19.0,0.5360000035480449,1.0,10.184000067412853,1.0,1.0,0.2006666660308838,0.2006666660308838,0.2006666660308838,0.0,0.0,0.0,0.0,0.0,7.164881956173508,0.1404878814935982,0.8901566666666599,0.26887842545987334,group_6,large,1.8076173834079494,0.9894736842105263,162.25,15.768199999999704
matched_random_7_0,matched_random,0,6.0,5.0,0.3333333333333333,1.6666666666666667,0.833888888889,0.0,1.0,6,6.0,5.0,0.4996666669845581,0.9509999752044678,2.4983333349227905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943518518518332,0.4051148819264881,group_7,medium,1.370307424328299,1.0,79.33333333333333,2.404666666667667
matched_random_7_1,matched_random,0,6.0,7.0,0.4666666666666667,2.3333333333333335,1.3362222222223332,0.22379999837021977,1.0,6,6.0,5.0,0.39760000109672544,0.5596666932106018,1.9880000054836273,1.0,1.0,0.4946666955947876,0.4946666955947876,0.4946666955947876,0.0,0.0,0.0,0.0,0.0,17.66226823662675,0.34631898503189706,0.6106296296296112,0.3823036716979083,group_7,medium,0.9881587622575139,1.0,79.33333333333333,2.404666666667667
matched_random_7_2,matched_random,0,6.0,11.0,0.7333333333333333,3.6666666666666665,1.4852222222223332,0.5159811239785461,1.0,6,6.0,5.0,0.5176666676998138,0.7580000162124634,2.588333338499069,1.0,1.0,0.007999956607818604,0.007999956607818604,0.007999956607818604,0.0,0.0,0.0,0.0,0.0,0.2856415860355682,0.005600815412462122,0.5857962962962778,0.337477793304856,group_7,medium,0.7120502539803724,1.0,79.33333333333333,2.404666666667667
matched_random_8_0,matched_random,0,8.0,5.0,0.17857142857142858,1.25,0.575833333333325,0.15328129032370424,4.0,8,8.0,7.0,0.7310952416488102,1.0,5.117666691541672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030208333333344,0.35607091929273327,group_8,medium,1.3088110628573126,0.6071428571428571,42.625,3.1248333333335
matched_random_8_1,matched_random,0,8.0,7.0,0.25,1.75,0.73708333333325,0.0,1.0,8,8.0,7.0,0.5788095252854484,1.0,4.051666676998138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7828645833333437,0.35559283304409767,group_8,medium,1.2063075985195233,0.6071428571428571,42.625,3.1248333333335
matched_random_8_2,matched_random,0,8.0,7.0,0.25,1.75,0.9953333333332499,0.0,1.0,8,8.0,7.0,0.43123809567519594,0.7876666784286499,3.0186666697263718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7505833333333437,0.376198575297088,group_8,medium,1.2526954488823,0.6071428571428571,42.625,3.1248333333335
matched_random_9_0,matched_random,0,5.0,4.0,0.4,1.6,1.1039999999999999,0.0,1.0,5,5.0,4.0,0.3100000023841858,0.42633333802223206,1.2400000095367432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792,0.4226539430261586,group_9,medium,1.1363701819229108,0.9,199.2,2.3091999999999997
matched_random_9_1,matched_random,0,5.0,6.0,0.6,2.4,1.4994666666663998,0.520743844010036,1.0,5,5.0,4.0,0.35458333790302277,0.4426666796207428,1.418333351612091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50010666666672,0.3729962849978586,group_9,medium,1.0100931006201601,0.9,199.2,2.3091999999999997
matched_random_9_2,matched_random,0,5.0,6.0,0.6,2.4,1.7016000000000002,0.4204127611472409,1.0,5,5.0,4.0,0.24183334037661552,0.46033334732055664,0.9673333615064621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45968,0.39926742338659343,group_9,medium,0.6876194193020131,0.9,199.2,2.3091999999999997
matched_random_10_0,matched_random,0,4.0,3.0,0.5,1.5,0.7265,0.0,1.0,4,4.0,3.0,0.5156666686137518,1.0,1.5470000058412552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5683750000000001,0.44384792933503703,group_10,small,1.234214395408006,1.0,63.25,2.616666666667
matched_random_10_1,matched_random,0,4.0,5.0,0.8333333333333334,2.5,1.4064999999999999,0.3991588326626163,1.0,4,4.0,3.0,0.3666666665424903,1.0,1.099999999627471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398375,0.46697877769705953,group_10,small,1.2062258419140854,1.0,63.25,2.616666666667
matched_random_10_2,matched_random,0,4.0,3.0,0.5,1.5,0.727,0.0,1.0,4,4.0,3.0,0.515333334604899,0.5653333067893982,1.5460000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682499999999999,0.39104257902574946,group_10,small,1.4474620477833238,1.0,63.25,2.616666666667
matched_random_11_0,matched_random,0,7.0,8.0,0.38095238095238093,2.2857142857142856,0.8288571428568572,0.14418020709649013,1.0,7,7.0,6.0,0.5823333337903023,1.0,3.4940000027418137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387346938775918,0.38391228672490396,group_11,medium,0.9581941860301553,0.5238095238095238,171.71428571428572,1.838285714286
matched_random_11_1,matched_random,0,7.0,7.0,0.3333333333333333,2.0,0.9693333333334285,0.1356915141365667,2.0,7,7.0,6.0,0.5254999995231628,1.0,3.152999997138977,1.0,1.0,0.04833334684371948,0.04833334684371948,0.04833334684371948,0.0,0.0,0.0,0.0,0.0,1.7257610919231765,0.03383845278280743,0.7186666666666531,0.37540097987566634,group_11,medium,0.6881317229695558,0.5238095238095238,171.71428571428572,1.838285714286
